date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:56	9876/9876	---M--	200	added ('OK')	audio/x-wav	etag:%22122a8b-2694-37b8a5ee68180%22	http://www.phon.ox.ac.uk/jcoleman/axlul.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/axlul.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:58:56	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:49%20GMT	http://www.phon.ox.ac.uk/~jcoleman/lqs_t_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/lqs_t_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:58:57	228/228	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:49%20GMT	http://www.phon.ox.ac.uk/~jcoleman/nsfat1.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/nsfat1.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:58:58	16012/16012	---M--	200	added ('OK')	audio/x-wav	etag:%22122b72-3e8c-37b790444a9c0%22	http://www.phon.ox.ac.uk/jcoleman/lqs_it_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/lqs_it_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:58:58	227/227	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:51%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tmzh_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tmzh_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:58:59	15102/15102	---M--	200	added ('OK')	audio/x-wav	etag:%22122b73-3afe-37b79050b0700%22	http://www.phon.ox.ac.uk/jcoleman/lqs_t_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/lqs_t_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:58:59	12484/12484	---M--	200	added ('OK')	audio/x-wav	etag:%22122ba0-30c4-37b7905945b40%22	http://www.phon.ox.ac.uk/jcoleman/nsfat1.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/nsfat1.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:58:59	224/224	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:52%20GMT	http://www.phon.ox.ac.uk/~jcoleman/gn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/gn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:00	10482/10482	---M--	200	added ('OK')	audio/x-wav	etag:%22122cbf-28f2-37b8a6017ae80%22	http://www.phon.ox.ac.uk/jcoleman/tmzh_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tmzh_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:00	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:52%20GMT	http://www.phon.ox.ac.uk/~jcoleman/gnnu.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/gnnu.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:00	3728/3728	---M--	200	added ('OK')	audio/x-wav	etag:%22122af6-e90-37b8a5f050600%22	http://www.phon.ox.ac.uk/jcoleman/gn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/gn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:00	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:53%20GMT	http://www.phon.ox.ac.uk/~jcoleman/gnnu-gn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/gnnu-gn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:01	7962/7962	---M--	200	added ('OK')	audio/x-wav	etag:%22122af8-1f1a-37b8a5f144840%22	http://www.phon.ox.ac.uk/jcoleman/gnnu.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/gnnu.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:01	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:53%20GMT	http://www.phon.ox.ac.uk/~jcoleman/iqql.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/iqql.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:01	3390/3390	---M--	200	added ('OK')	audio/x-wav	etag:%22122af7-d3e-37b8a5f144840%22	http://www.phon.ox.ac.uk/jcoleman/gnnu-gn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/gnnu-gn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:01	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:54%20GMT	http://www.phon.ox.ac.uk/~jcoleman/iqql-ql.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/iqql-ql.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:02	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:54%20GMT	http://www.phon.ox.ac.uk/~jcoleman/ismuqql.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/ismuqql.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:02	9120/9120	---M--	200	added ('OK')	audio/x-wav	etag:%22122b40-23a0-37b78fd792940%22	http://www.phon.ox.ac.uk/jcoleman/iqql.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/iqql.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:02	6574/6574	---M--	200	added ('OK')	audio/x-wav	etag:%22122b3f-19ae-37b78fd0e5980%22	http://www.phon.ox.ac.uk/jcoleman/iqql-ql.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/iqql-ql.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:02	232/232	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:55%20GMT	http://www.phon.ox.ac.uk/~jcoleman/ismuqql-ql.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/ismuqql-ql.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:03	227/227	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:55%20GMT	http://www.phon.ox.ac.uk/~jcoleman/trglt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/trglt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:03	4480/4480	---M--	200	added ('OK')	audio/x-wav	etag:%22122b42-1180-37b78fdd4b6c0%22	http://www.phon.ox.ac.uk/jcoleman/ismuqql-ql.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/ismuqql-ql.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:03	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:56%20GMT	http://www.phon.ox.ac.uk/~jcoleman/trglt.gl.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/trglt.gl.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:03	13216/13216	---M--	200	added ('OK')	audio/x-wav	etag:%22122b43-33a0-37b78fe5e0b00%22	http://www.phon.ox.ac.uk/jcoleman/ismuqql.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/ismuqql.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:04	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:56%20GMT	http://www.phon.ox.ac.uk/~jcoleman/jugl-gl.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/jugl-gl.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:06	12572/12572	---M--	200	added ('OK')	audio/x-wav	etag:%22122b54-311c-37b78ffbcfec0%22	http://www.phon.ox.ac.uk/jcoleman/jugl-gl.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/jugl-gl.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:06	231/231	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:43:59%20GMT	http://www.phon.ox.ac.uk/~jcoleman/uz_n_kwd_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/uz_n_kwd_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:07	21772/21772	---M--	200	added ('OK')	audio/x-wav	etag:%22122ccb-550c-352353b411fc0%22	http://www.phon.ox.ac.uk/jcoleman/trglt.gl.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/trglt.gl.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:07	26574/26574	---M--	200	added ('OK')	audio/x-wav	etag:%22122ccc-67ce-352353b411fc0%22	http://www.phon.ox.ac.uk/jcoleman/trglt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/trglt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:07	234/234	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:00%20GMT	http://www.phon.ox.ac.uk/~jcoleman/uz_n_kwd_-zn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/uz_n_kwd_-zn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:08	225/225	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:00%20GMT	http://www.phon.ox.ac.uk/~jcoleman/azn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/azn.71.delayed	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:08	4120/4120	---M--	200	added ('OK')	audio/x-wav	etag:%22122d02-1018-37b8a60a102c0%22	http://www.phon.ox.ac.uk/jcoleman/uz_n_kwd_-zn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/uz_n_kwd_-zn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:08	12336/12336	---M--	200	added ('OK')	audio/x-wav	etag:%22122d03-3030-37b8a60b04500%22	http://www.phon.ox.ac.uk/jcoleman/uz_n_kwd_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/uz_n_kwd_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:08	228/228	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:01%20GMT	http://www.phon.ox.ac.uk/~jcoleman/azn-zn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/azn-zn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:09	7262/7262	---M--	200	added ('OK')	audio/x-wav	etag:%22122a91-1c5e-37b8a5f050600%22	http://www.phon.ox.ac.uk/jcoleman/azn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/azn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:09	227/227	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:01%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tudrt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tudrt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:09	4196/4196	---M--	200	added ('OK')	audio/x-wav	etag:%22122a90-1064-37b8a5ef5c3c0%22	http://www.phon.ox.ac.uk/jcoleman/azn-zn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/azn-zn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:09	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:02%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tudrt.dr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tudrt.dr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:10	228/228	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:02%20GMT	http://www.phon.ox.ac.uk/~jcoleman/taydrt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/taydrt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:10	11532/11532	---M--	200	added ('OK')	audio/x-wav	etag:%22122cdf-2d0c-37b8a6054b780%22	http://www.phon.ox.ac.uk/jcoleman/tudrt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tudrt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:10	231/231	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:03%20GMT	http://www.phon.ox.ac.uk/~jcoleman/taydrt.dr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/taydrt.dr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:12	12602/12602	---M--	200	added ('OK')	audio/x-wav	etag:%22122caf-313a-37b8a5fe9e7c0%22	http://www.phon.ox.ac.uk/jcoleman/taydrt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/taydrt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:12	231/231	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:05%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-abYyus.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-abYyus.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:13	26864/26864	---M--	200	added ('OK')	audio/x-wav	etag:%22122cde-68f0-352353b506200%22	http://www.phon.ox.ac.uk/jcoleman/tudrt.dr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tudrt.dr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:14	20284/20284	---M--	200	added ('OK')	audio/x-wav	etag:%22122b9b-4f3c-5c1a8079cd807%22	http://www.phon.ox.ac.uk/jcoleman/taydrt.dr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/taydrt.dr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:14	234/234	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:06%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-abYyus-bY.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-abYyus-bY.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:14	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:07%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-tsbYt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-tsbYt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:14	3484/3484	---M--	200	added ('OK')	audio/x-wav	etag:%221229d7-d9c-37b8a5df25d80%22	http://www.phon.ox.ac.uk/jcoleman/LD-abYyus-bY.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-abYyus-bY.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:15	233/233	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:07%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-tsbYt-bY.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-tsbYt-bY.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:15	16358/16358	---M--	200	added ('OK')	audio/x-wav	etag:%221229d8-3fe6-37b8a5e10e200%22	http://www.phon.ox.ac.uk/jcoleman/LD-abYyus.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-abYyus.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:15	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:07%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-kmmi.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-kmmi.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:15	3408/3408	---M--	200	added ('OK')	audio/x-wav	etag:%221229e2-d50-37b8a5e5d2d40%22	http://www.phon.ox.ac.uk/jcoleman/LD-tsbYt-bY.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-tsbYt-bY.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:15	232/232	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:08%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-kmmi-km.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-kmmi-km.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:16	12746/12746	---M--	200	added ('OK')	audio/x-wav	etag:%221229e3-31ca-37b8a5e6c6f80%22	http://www.phon.ox.ac.uk/jcoleman/LD-tsbYt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-tsbYt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:16	231/231	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:09%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-uglhkm.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-uglhkm.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:16	5352/5352	---M--	200	added ('OK')	audio/x-wav	etag:%221229dd-14e8-37b8a5e3ea8c0%22	http://www.phon.ox.ac.uk/jcoleman/LD-kmmi-km.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-kmmi-km.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:17	10710/10710	---M--	200	added ('OK')	audio/x-wav	etag:%221229de-29d6-37b8a5e4deb00%22	http://www.phon.ox.ac.uk/jcoleman/LD-kmmi.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-kmmi.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:17	234/234	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:09%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-uglhkm-km.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-uglhkm-km.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:17	231/231	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:10%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-akmmus.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-akmmus.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:18	5726/5726	---M--	200	added ('OK')	audio/x-wav	etag:%221229e4-165e-37b8a5e6c6f80%22	http://www.phon.ox.ac.uk/jcoleman/LD-uglhkm-km.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-uglhkm-km.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:18	234/234	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:10%20GMT	http://www.phon.ox.ac.uk/~jcoleman/LD-akmmus-km.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/LD-akmmus-km.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:18	14586/14586	---M--	200	added ('OK')	audio/x-wav	etag:%221229e5-38fa-37b8a5e7bb1c0%22	http://www.phon.ox.ac.uk/jcoleman/LD-uglhkm.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-uglhkm.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:19	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:11%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tskrt.kr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tskrt.kr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:19	7078/7078	---M--	200	added ('OK')	audio/x-wav	etag:%221229db-1ba6-37b8a5e2f6680%22	http://www.phon.ox.ac.uk/jcoleman/LD-akmmus-km.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-akmmus-km.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:20	226/226	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:12%20GMT	http://www.phon.ox.ac.uk/~jcoleman/yukr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/yukr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:20	15468/15468	---M--	200	added ('OK')	audio/x-wav	etag:%221229dc-3c6c-37b8a5e2f6680%22	http://www.phon.ox.ac.uk/jcoleman/LD-akmmus.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/LD-akmmus.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:20	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:13%20GMT	http://www.phon.ox.ac.uk/~jcoleman/yukr.kr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/yukr.kr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:21	7930/7930	---M--	200	added ('OK')	audio/x-wav	etag:%22122d18-1efa-37b8a60de0bc0%22	http://www.phon.ox.ac.uk/jcoleman/yukr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/yukr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:21	229/229	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:14%20GMT	http://www.phon.ox.ac.uk/~jcoleman/ikrzawn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/ikrzawn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:22	19820/19820	---M--	200	added ('OK')	audio/x-wav	etag:%22122cd2-4d6c-352353b506200%22	http://www.phon.ox.ac.uk/jcoleman/tskrt.kr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/tskrt.kr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:22	232/232	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:14%20GMT	http://www.phon.ox.ac.uk/~jcoleman/ikrzawn-kr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/ikrzawn-kr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:23	3938/3938	---M--	200	added ('OK')	audio/x-wav	etag:%22122b1f-f62-37b8a5f420f00%22	http://www.phon.ox.ac.uk/jcoleman/ikrzawn-kr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/ikrzawn-kr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:23	228/228	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:15%20GMT	http://www.phon.ox.ac.uk/~jcoleman/akrkur.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/akrkur.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:23	13698/13698	---M--	200	added ('OK')	audio/x-wav	etag:%22122b20-3582-37b8a5f515140%22	http://www.phon.ox.ac.uk/jcoleman/ikrzawn.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/ikrzawn.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:23	21508/21508	---M--	200	added ('OK')	audio/x-wav	etag:%22122d17-5404-352353b6ee680%22	http://www.phon.ox.ac.uk/jcoleman/yukr.kr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/yukr.kr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:24	231/231	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:16%20GMT	http://www.phon.ox.ac.uk/~jcoleman/akrkur.kr.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/akrkur.kr.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:24	227/227	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:17%20GMT	http://www.phon.ox.ac.uk/~jcoleman/turmt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/turmt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:25	11230/11230	---M--	200	added ('OK')	audio/x-wav	etag:%22122a7d-2bde-37b8a5ea97880%22	http://www.phon.ox.ac.uk/jcoleman/akrkur.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/akrkur.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:25	230/230	---M-Z	302	error ('Found')	text/html	date:Mon,%2017%20Oct%202022%2012:44:17%20GMT	http://www.phon.ox.ac.uk/~jcoleman/tsd_r_t_.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/_jcoleman/tsd_r_t_.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
13:59:26	10224/10224	---M--	200	added ('OK')	audio/x-wav	etag:%22122ce1-27f0-37b8a60733c00%22	http://www.phon.ox.ac.uk/jcoleman/turmt.wav	C:/My%20Web%20Sites/coleman2/www.phon.ox.ac.uk/jcoleman/turmt.wav	(from http://www.phon.ox.ac.uk/jcoleman/TPS.html)
